2.989028990449854177e+02,2.179668944299694147e+02,1.686999389159826723e+00
2.983437291961015490e+02,4.474890505276734984e+02,5.346275644621998424e+01
2.977651886693022387e+00,4.510897534829871915e+02,7.545196178670600773e+01
8.605188690207715752e+01,3.650145588545460100e+02,3.731250457975598067e+01
9.115639683060049947e+01,2.226706114052083194e+02,2.868669893248080172e+01
2.053904359872364296e+02,2.217087390909552767e+02,1.771056834581108319e+01
1.298604385749448795e+02,1.147868087923725255e+02,4.044390262018482218e+01
2.549211267754572532e+02,2.070133075741489392e+02,2.982396813442481687e+01
2.327743156423516950e+02,2.169868522065684999e+02,2.358735474096816986e+01
3.185312848470654217e+02,9.793258776248386255e+01,9.937662732455659409e+01
4.153349430603494170e+02,4.622147855813244064e+02,2.847140422162630813e+01
1.933681382612641926e+02,2.930174634380963425e+02,4.548495926283605684e+01
4.205680871905324238e+02,1.593048429345822399e+02,4.452537722599293346e+01
1.494191579383698070e+02,1.673079357058398955e+02,2.536355072047947701e+01
2.256641490713207645e+02,3.985430559186727351e+02,4.028632637386283477e+01
3.680362791410441048e+01,3.646074103921789629e+02,3.972277143713620262e+01
2.868619498514656811e+02,1.521776049438975349e+02,1.171815879562259077e+01
1.631841562636035974e+02,3.450707065072522539e+01,6.127976705332576302e+01
4.876502008520411664e+02,3.468499478657655573e+02,7.541917878300436939e+01
4.335959461802744954e+02,3.761441077492553404e+02,4.406440828503887275e+01
4.185047485715858215e+02,2.801515839785321873e+02,7.645697309453855439e+01
3.935673176153631516e+02,2.113188629675981076e+02,4.807751533028048030e+00
2.437257652791130909e+02,1.169125994294258390e+02,4.258550688599441969e+01
4.174415925127780156e+02,1.634938711460834497e+02,4.405393374818354602e+01
2.171525335845775828e+02,1.212018159689218209e+02,9.891679230690286317e+01
4.970164339544977565e+02,4.824468005229180108e+02,8.484751202242512136e+01
4.323373337322091174e+02,1.437157165221194077e+02,6.035348219267338976e+01
2.638745140797305453e+02,6.063500917331388251e+01,4.365475708946053857e+01
6.960152316120677085e+01,5.468088430188095117e+01,1.130094679597636365e+01
6.527093712651765145e+01,1.581065253243446023e+02,9.782404403252016323e+01
4.296842535641315521e+02,4.749240765735011678e+02,8.525061464478302753e+01
1.575883613477806477e+02,3.632579057785766850e+02,9.018835657658573268e+01
3.683515255273902653e+02,4.445434824985351838e+02,8.932299259883292208e+00
3.694850185565346123e+02,4.886383884766709116e+02,2.329443508266448859e+00
2.601763292652020709e+01,4.325419530109073776e+02,7.195925091889792213e+01
1.989443221372151811e+02,1.728422084454897458e+02,1.288861782419118462e+01
4.147787399479828991e+02,4.695845658655711077e+02,7.463275201589013363e+01
2.561465058045767478e+02,1.956492297208271509e+02,1.784874660449763439e+01
4.262579676856959168e+02,1.165817525947165905e+02,9.378565876696607972e+01
4.802487702397795033e+01,8.231113687819863856e+01,9.816458370183889670e+00
2.781408189443965853e+02,2.200370584304234356e+01,6.712766368315118370e+01
4.289934417785213441e+02,4.549995084970741459e+02,3.772407705804254618e+01
4.063894816581614577e+01,3.571815839653141325e+02,2.031100715035227822e+01
3.583497997831804014e+02,3.045566309418675246e+02,4.108019189327389853e+01
2.440395949674832821e+02,2.758270902523544805e+02,7.633962315794535414e+01
1.537961310288326047e+02,2.830900934922564360e+01,1.396638047775411451e+01
2.687845599957755667e+02,4.284212256259643823e+02,5.766078397161289004e+00
2.539500756540969917e+02,2.269843807245953826e+02,6.916493144004900273e+01
3.949078011029999402e+02,2.185889270429217106e+02,3.804728046338744463e+01
2.327664667651521029e+02,1.105723520597728395e+02,8.219527074559059088e+01
4.299321255928043684e+02,2.840514467241191596e+02,5.437815173436414540e+01
2.679964903253360831e+02,2.177846841305727139e+02,2.895313451035760366e+01
5.861531652036183715e+01,6.674723956543560632e+01,7.067406009275357803e+01
3.594518022238263484e+02,4.054285724629009451e+02,9.900498718346406690e+01
2.409090027004340300e+02,1.739872591146464629e+02,3.804903443001328434e-01
3.750549473846548381e+02,3.289316943918681204e+02,1.088232866527361065e+00
