1.947581924307906220e+01,4.282479300441200394e+02,7.465003079570597322e+01
4.319639466224529656e+02,2.799922028299187673e+02,8.048307355419270337e+00
1.158181492470156684e+02,1.211320100570883511e+02,6.155000128885306054e+01
3.035545464457232470e+02,5.209101456698406452e+01,4.258480093216788731e+01
3.274614189428953068e+02,4.356947203352485758e+02,4.384890372771038614e+01
3.568956619166971791e+02,2.943103414773551307e+01,9.092856936737385354e+01
2.609084559517906996e+02,3.637147482793076847e+02,4.963443747862636002e+01
6.377613174971974530e+01,1.579426910596924358e+02,6.624027003142198566e+01
1.528103976395637176e+02,1.109462773279803400e+02,2.285707225692299360e+01
4.214136373294772966e+02,3.376963408084890261e+02,3.436236964988304265e+01
3.978502226143726261e+02,4.899975329846207615e+02,5.681842938354441230e+01
1.028900603467590713e+02,1.233332499132211950e+02,3.956321091843065574e+01
3.872423343681140864e+02,4.132931368538170318e+02,5.644713028894293672e+01
2.950234137164138701e+02,2.097550994756743421e+02,6.043992024594682988e+01
4.165611553454106115e+02,3.368268377563861122e+02,3.076333724348414478e+01
2.911496063684265678e+01,1.678829383630833263e+02,2.423378295368666713e+01
3.698117895875963086e+02,1.598382827121050980e+02,5.453447701640762091e+01
1.946440434095383409e+02,2.728210849680816068e+02,6.013156788159093935e+01
3.020218680599800791e+02,3.955618771855654927e+02,4.179682281180451042e+01
1.874092316653958079e+01,8.029851168336755052e+01,3.935771351391310446e+01
4.902152934455169202e+02,3.840223037776649448e+02,4.806829688668492651e+01
1.316359015916576141e+02,1.476480904864067440e+02,8.101573158736267999e+01
3.172864109313244896e+01,7.614879568038712421e+01,4.877677443943769475e+01
4.407106826328827083e+02,1.794291391719787754e+01,7.785532484448289381e+01
8.625243022329320297e+01,2.041104509818825363e+01,9.077452594979720857e+01
4.991076303146115833e+02,2.789423367679652301e+02,1.241738164155555779e+01
2.688073580241106697e+02,4.924958440059426152e+02,9.795521484785963295e+00
2.298347605924724917e+02,8.897808800053368827e+01,5.803511952382819317e+01
1.283704546313787489e+02,2.254549070945876963e+02,4.041744982477478487e+01
9.608587132935609176e+00,1.904476547938572253e+02,6.302133185322362863e+01
2.713267774471230496e+02,8.389072801486935305e+01,7.292584644199173738e+01
4.382687921378219897e+01,3.281919241231381648e+02,3.731509129146395054e+01
4.404294174999309348e+02,3.878037472797997793e+02,7.830046383122072484e+01
3.573489070892282626e+01,4.219760889354271853e+02,3.580903490916451659e+01
3.953999199077508138e+02,4.550217557580701282e+02,4.857628188874112141e+01
3.970381855863103056e+02,1.947138461374705116e+02,5.245865807933613212e+01
3.823320338385943842e+02,1.602314798173908912e+02,2.684192872080368630e+01
3.734918230335520661e+02,3.680178926667310435e+01,2.236623264698751612e+01
7.606311334339771690e+01,2.054608014171811021e+02,7.389973311801695388e+01
4.646812479144541612e+02,2.800959682630301018e+02,2.423956856403319904e+01
3.011210862889120108e+02,2.437437360887169575e+02,1.725193815221938110e+01
3.098962979489986083e+02,8.632715036907029571e+01,1.741517882469801748e+01
7.501231990301643293e+01,2.363434561872028041e+02,3.835006869657951256e+01
3.662435814037870614e+02,3.213746490515346750e+02,3.444172992733142280e+01
2.950224916850145860e+02,2.248737737368546448e+02,6.519715865101855456e+01
3.163837273641217962e+02,9.813370864991178166e+00,2.287909318239016443e+01
2.987944969768817032e+02,3.790160659065744397e+01,5.387000425978772000e+01
3.126537946624754341e+02,7.736483148042650271e+01,4.467053130017652052e+01
1.031662447464978243e+02,3.810448835511214156e+02,1.246326489217186584e+01
4.765833162703531229e+02,2.036869617873928746e+02,5.455496720799379062e+01
1.208860198504044803e+02,1.712751571884498105e+02,3.006967204327649767e+01
3.889019614171439798e+02,4.353808360392594636e+02,2.725596536739301001e+01
3.925249182356159849e+02,3.012580814126520750e+02,1.136081965969262342e+01
4.334508477330262508e+02,8.250288478571133055e+01,6.374221250811229922e+00
2.189210612287176900e+02,8.389311539362520875e+01,3.182755030610962166e+01
1.221288993678402761e+02,2.017778197645613147e+02,4.111505933648363253e+00
2.542536729916737954e+02,2.895062964735205355e+02,2.963114839890920038e+01
4.068176195519974954e+02,2.195404892680055013e+02,3.485261773108438987e+00
2.151477093064504515e+02,4.396315114973741061e+02,8.556930478165595844e+01
1.570697180424697308e+02,4.582907350217525391e+02,5.895557319920358452e+01
5.399549952291393851e+01,1.214021238052698237e+01,5.057228516318853195e+01
3.660064043091196027e+02,1.992591534585647040e+01,4.740432585794545872e+01
2.544900852033672436e+02,2.987377579942611874e+02,6.331975141611795266e+01
4.768428218550925521e+02,3.365583943016081889e+02,7.183814008140987362e+00
4.238576266575563523e+02,2.269557882212459106e+02,7.642394745601018258e+01
4.389434821979044159e+02,9.025955738142349105e+01,5.259419205875509817e+01
1.601603307686115159e+02,1.835028478101402527e+01,8.882603795042791717e+01
4.088510766669613190e+02,1.625232131109016223e+02,7.449633612732556287e+01
