3.296072154538205723e+02,3.540065924134832898e+01,4.704790981674952377e+01
4.214925927414621469e+02,8.754074234052511372e+01,2.122468999720660321e+01
1.089419072161694828e+02,1.945412524885598060e+01,7.203069915980424298e+01
2.221935384092296601e+02,1.702488918576903814e+02,8.723727066828251964e+01
2.974657427601076165e+02,2.182990218730300853e+02,8.084672308457201950e+01
2.007929530161709408e+02,1.340892310462419914e+02,3.566798234995166439e+01
3.244144560393691563e+02,4.232280462406575907e+02,1.755704495264716059e+01
1.735688073171854455e+02,3.397219158102737424e+02,7.473605216957196262e+01
1.264811652657621366e+01,4.217356674021257845e+02,5.933907975810072344e+01
3.185376978823371701e+02,4.642989478434694917e+01,7.375716223120718951e+01
2.930908542495334927e+02,3.686272730028118190e+02,5.848439319411301796e+01
2.045980769936352885e+02,1.797969293731406708e+02,1.219475927419361128e+01
7.104068762446335938e+01,8.335771439613026246e+01,9.341432348656230289e+00
4.267323534155760854e+02,4.128461335666144123e+02,7.312091464826814047e+01
2.187764504956448093e+02,4.606060871137578943e+02,5.724436612063651353e+01
2.181088984256882100e+02,1.437202457305911594e+02,7.396505811002592168e+01
2.158754950775372379e+02,4.293830642349209938e+02,8.870969671758324182e+01
1.944092276417763543e+01,4.527913718867916941e+02,4.408567487502718052e+01
3.736696719027576563e+01,3.484988930883861258e+02,4.935360594470639128e+00
4.250539081831526005e+02,1.137076189899387515e+02,5.374435544029076972e+00
6.078885358300045993e+01,3.835357938941809266e+02,3.618833826355882621e+01
3.394608986805504856e+02,2.541250742076631184e+02,3.510868514597073187e+01
7.815251978333581917e+01,5.339672917321580314e+01,1.149485992354635222e+01
1.186602699483696455e+02,3.941311595355888926e+02,8.719563677161610826e+01
2.675420674036321316e+02,3.662817554556642108e+02,3.473172898989426471e+01
2.595344239618866027e+02,4.874860651489508996e+02,3.716666168377005164e+01
6.370858168826509882e+01,1.411826181641801554e+02,4.042930430214182991e+01
8.997563830754090475e+01,1.547108741053782524e+02,3.134808958309633908e+01
2.709399327432606128e+02,1.703850627842518577e+02,6.277188403616914769e+01
3.267474198824326663e+02,3.445352901304479474e+02,5.762215179692399403e+01
1.919620398033943331e+02,1.419450433933050419e+02,9.796921080684703043e+01
4.926279112998365690e+02,1.976758035138220180e+02,9.819703656593367214e+01
1.775815277403287666e+02,4.623878388744859649e+02,4.324978913899225574e+01
