3.267947927323047566e+02,5.750347156220286848e+01,9.502828643490245497e+01
2.410957007139990935e+02,4.362372675910176554e+02,2.123326809227199519e+01
2.035481238454456232e+01,1.985972306728529020e+02,2.331321973483799681e+01
4.208703621265307788e+02,1.035411721933734412e+02,7.424695335824085873e+01
1.960770639044206405e+02,9.112825997619216878e+01,7.435394145921399911e+01
3.479104048497727319e+01,4.426686021903753385e+02,9.526443992215418177e+01
4.655717173387554340e+02,2.077154765224539119e+02,2.898165938687125021e+00
4.910137422990988512e+02,1.698188418176442838e+02,7.066871938888039040e+01
1.809385338037808992e+02,1.755294897568071377e+01,8.550582532404079927e+01
3.286267540702461929e+02,3.828414970726193474e+02,5.540872380043941803e+01
4.425464683052998112e+02,4.520988076986811848e+02,1.042170055895419445e+00
3.727836807121398266e+01,1.223146048798926557e+02,1.333047524514847737e+01
3.489625502048596104e+02,1.991024417629675440e+02,8.831221914041427112e+01
9.050375513685149542e+01,2.162495858960067494e+02,1.814320275467262711e+00
3.457189308444212088e+02,2.348453260179184099e+02,1.282221896536477246e+01
4.456685256447295842e+02,4.591018122355576452e+02,7.312099367876845335e+00
2.272397161502259877e+01,2.192864478708265210e+02,6.017209299004594669e+01
1.551135169828000642e+02,3.409541209925746443e+02,2.090131508415151629e+01
2.598021486117673930e+02,2.829944152845351937e+02,4.411673925875769697e+01
6.877807860463363454e+01,1.067715955687313851e+02,1.333718921061429796e+01
1.611483507491554121e+02,1.169435575873145581e+02,5.274981560198206409e+01
2.829855809882768085e+02,2.191126423930299154e+02,3.218726240801088778e+01
2.798204053461329863e+02,4.326727905922533068e+02,8.472828773752213749e+01
5.390858299255568653e+01,1.581597419871439456e+02,4.094786588012880912e+01
3.435445069612247266e+02,3.511176437366382856e+02,4.461979441521637568e+01
2.101610390496066429e+02,4.013152955349690956e+02,5.386175653186748491e+01
4.617502447070228868e+02,3.095376861234572274e+01,3.675834533388069048e+01
4.851993862252087411e+02,3.495519741804471323e+02,8.909755799272392096e+01
1.267763591974747612e+02,3.627635529105542105e+02,2.034944349012007692e+01
2.687559118682783037e+02,1.184715018634837662e+02,4.364921597693633970e+01
3.990122567609625435e+02,1.542045824201376263e+02,6.215166285021906134e+01
2.198240588226798025e+02,4.566618527210431466e+02,6.586859031511708906e+01
3.268157240576111349e+02,1.792288916898492346e+02,5.229415672031044693e+01
2.254365616222875346e+01,4.715483095184480788e+01,9.216121930580362687e+01
3.652225069925629697e+01,4.647086772705293356e+02,7.170151371222513603e+01
3.111552728696726149e+02,3.774948570578497424e+02,1.416699089686273005e+01
3.969110988487248619e+02,3.627015749441883372e+02,5.414392806173845685e+01
2.412922465817143234e+02,2.382388051862431269e+02,4.460328304400103860e+01
4.080350312035712363e+02,1.371757466768469556e+02,6.196200767784121766e+00
4.801481708317841139e+02,2.290590649578674913e+02,7.578920644633033987e+01
3.405793014013871129e+02,2.708889628867331680e+02,1.328324895589963006e+01
1.266028174127582560e+02,2.219277965362453244e+02,5.587499066699819394e+01
4.069321773209349544e+02,1.589141681324493618e+02,3.970450931740042932e+01
4.450841241467018676e+02,4.127081039004568765e+02,1.066870830294721628e+01
7.988793778410496316e+01,3.256096543192340391e+02,5.690642134936879870e+01
4.920418366125540501e+02,3.745795063296053513e+02,8.023996308544096223e+01
1.141549400037810074e+02,2.593567229765689035e+02,6.301084031070082148e+01
1.092680722583949660e+00,2.566073828329879234e+02,4.491901688420610128e+01
1.746781751962739406e+02,1.368406296894770833e+02,9.020828655740287161e+01
1.548722999963919555e+01,1.620845449094873629e+02,2.865927476489882508e+01
4.785680393195891043e+02,8.266533032850077234e+00,4.573236732306323660e+01
1.624678979894910640e+02,3.482316980134810933e+02,6.927497624448758984e+01
3.413230346266912534e+02,4.460652290100284745e+02,9.455780028901121170e+01
4.090376268636669721e+01,5.844461027579739465e+01,3.686896722387100755e+00
4.618951030725905866e+02,4.909503962066436316e+02,3.766252533157295090e+01
3.173800364258994122e+01,6.392823160417415806e+01,8.798888749341003290e+01
2.270240674198067268e+02,9.974553109657242089e+01,6.260318717851846060e+01
3.882147027654527278e+02,2.322740970156998515e+02,4.036681781485052412e+00
1.869505798481376075e+02,4.334592237443786189e+02,1.032055270493835764e+01
5.625555985772939493e+01,3.900670004225835896e+02,1.350488255746855515e+01
6.427923605468727430e+01,1.202515874557628592e+02,2.918107997017577304e+01
